ResponseId,spev_score,demo_part1_gender,demo_part2_religion,demo_part2_free,demo_religserv-PEW,demo_religimp-PEW,demo_part3_pray-PEW,demo_godcommunicate,demo_part3_tongues,demo_spiritfilled,demo_part3_giftshs,demo_part3_free,sleep_11,religion_cat,religion_denom,sleep_11_std,ISQ_raw,ISQ_std,pray_freq_PEW,pray_freq_PEW_num,group
R_1EiWCu76GviEj5o,0.3076923076923077,Man,Catholic,NA,Seldom,Not too important,Seldom,NA,No,NA,Yes,NA,0,Catholic,Christian,-0.518668697,1.8,0.072525638,Seldom,2,All Christian
R_1eOHuyJJpHeWedj,0.42857142857142855,Woman,Spiritual but not religious,I don't really know what I am.  I thank God for the beauty and the good that happens and blame myself when the opposite happens.,Seldom,Not too important,A few times a week,NA,NA,NA,NA,NA,-1,Spiritual but not religious,New Age / Spiritual,-1.468041596,2.4,0.6006610514434747,A few times a week,5,All Participants
R_1eqPC1RlyOpO7g4,0.045454545,Woman,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,1.6,-0.1035195,Never,1,All Participants
R_1eQzipp4nceB4Jw,1.1052631578947367,Woman,"Catholic,Buddhist",Liberal Catholic who practices Buddhism as well.,Seldom,Very important,Once a day,Yes,No,Yes,No,n/a,2,More than one religion/spirituality,More than one religion/spirituality,1.3800771015453797,1.4,-0.279564638,Once a day,6,All Participants
R_1erAUJ9yUbhx7kQ,0.25,Man,Protestant,None,Once a week,Somewhat important,A few times a week,Yes,No,Yes,Yes,None,1,Protestant,Christian,0.43070420230895456,3,1.1287964650965612,A few times a week,5,All Christian
R_1erV5uHSnTdXCBw,1.142857142857143,Man,"Evangelical or ""born again""",NA,Once a week,Very important,Once a day,Yes,No,Yes,Yes,NA,2,"Evangelical or ""born again""",Christian,1.3800771015453797,1.6,-0.1035195,Once a day,6,Evangelical Christian
R_1esGhSvYQOMkkIz,0.23809523809523805,Woman,Protestant,NA,Once a week,Very important,Once a day,Yes,No,Yes,Yes,NA,1,Protestant,Christian,0.43070420230895456,2.6,0.7767061893278371,Once a day,6,All Christian
R_1eVMAmaa1RYQd91,0.045454545454545456,Woman,Atheist,I was a Catholic up until about 18 or so and just had a loss of faith that never returned in any capacity..,Never,Not at all important,Never,NA,NA,NA,NA,"I tried to believe in something, but I don't. It just isn't there.",-2,Atheist,Non-religious,-2.417414495,4,2.009022154518372,Never,1,All Participants
R_1EWEaoiVA6wMI11,0.13636363636363635,Woman,"Protestant,Evangelical or ""born again"",Catholic,Christian, no specific denomination",NA,Seldom,Very important,Once a day,NA,NA,NA,NA,NA,-2,"Evangelical or ""born again""",Christian,-2.417414495,1.2,-0.455609776,Once a day,6,Evangelical Christian
R_1ewUcRKdo1XcKhW,0.090909091,Man,"Christian, no specific denomination",No comments.,Once a week,Very important,Several times a day,Yes,No,Yes,Yes,No comments.,0,"Christian, no specific denomination",Christian,-0.518668697,0,-1.511880603,Several times a day,7,All Christian
R_1eXdWq50xZOxycb,0.095238095,Woman,Catholic,NA,Seldom,Very important,Once a day,Yes,No,Yes,Yes,NA,0,Catholic,Christian,-0.518668697,1.4,-0.279564638,Once a day,6,All Christian
R_1eY0cgR0WA84bsW,0,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,0.4,-1.159790327,Never,1,All Participants
R_1EYh37zxSgGOcVJ,0,Woman,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,-2,Agnostic,Non-religious,-2.417414495,2.6,0.7767061893278371,Never,1,All Participants
R_1EZImiag93XxqE3,0.5294117647058824,Woman,"Protestant,Christian, no specific denomination,Spiritual but not religious",I was raised evangelical calvinist but now I'm just a very vaguely spiritual christian with no specific denomination and I am not particularly religious,Seldom,Somewhat important,Seldom,NA,NA,NA,NA,NA,0,More than one religion/spirituality,More than one religion/spirituality,-0.518668697,3.2,1.3048416029809236,Seldom,2,All Participants
R_1f1Kc0r2NsuIP3Y,0,Woman,Agnostic,NA,Never,Not too important,A few times a month,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,1,-0.631654914,A few times a month,3,All Participants
R_1f2TH20l9vjAMu1,0.047619048,Woman,"Spiritual but not religious,Agnostic",I am unsure about the existence of god and I don't like organized religions.,Never,Not at all important,Seldom,NA,NA,NA,NA,NA,1,"Evangelical or ""born again""",Christian,0.43070420230895456,1.2,-0.455609776,Seldom,2,Evangelical Christian
R_1f3OgN3sXJOWQon,0.13636363636363638,Something else (Please feel free to say more below.),Buddhist,NA,Seldom,Not too important,A few times a month,NA,NA,NA,NA,NA,0,Buddhist,Other World Religion,-0.518668697,0,-1.511880603,A few times a month,3,All Participants
R_1F3UYvJtK7d8iXP,1.3636363636363638,Man,Protestant,NA,Once a week,Very important,Once a day,Yes,No,Yes,Yes,NA,1,Protestant,Christian,0.43070420230895456,0,-1.511880603,Once a day,6,All Christian
R_1f48WONR6cbvXUR,0.15000000000000002,Man,Agnostic,NA,Seldom,Not too important,Never,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,3,1.1287964650965612,Never,1,All Participants
R_1F5K3iIl8NJzAvG,0.5789473684210527,Woman,Catholic,NA,Never,Not too important,Several times a day,NA,NA,NA,NA,NA,1,Catholic,Christian,0.43070420230895456,1.6,-0.1035195,Several times a day,7,All Christian
R_1f88nrY8VWgAVGX,0.6818181818181819,Man,Catholic,NA,More than once a week,Very important,Once a day,No,No,No,No,NA,1,Catholic,Christian,0.43070420230895456,0,-1.511880603,Once a day,6,All Christian
R_1F8K1n22mx3NmMP,0.1,Man,"Protestant,Christian, no specific denomination,Spiritual but not religious",Religion has a negative connotation to me.  Just because one belongs to a religion does not mean they are saved.  Most Christians are no different from society.,Once a week,Not too important,Once a day,Yes,Yes,No,Yes,NA,0,More than one religion/spirituality,More than one religion/spirituality,-0.518668697,0.4,-1.159790327,Once a day,6,All Participants
R_1f9EjhTREmI6OcP,0.13636363636363638,Woman,"Christian, no specific denomination,Nothing in particular",I grew up Christian but have since been questioning and do not really know what I believe in.,A few times a year,Not too important,Never,Yes,NA,No,Yes,NA,0,More than one religion/spirituality,More than one religion/spirituality,-0.518668697,2.2,0.4246159135591128,Never,1,All Participants
R_1f9hPv3K6MRj20c,0.090909091,Woman,"Christian, no specific denomination,Agnostic",NA,Never,Not too important,Seldom,NA,NA,NA,NA,NA,1,More than one religion/spirituality,More than one religion/spirituality,0.43070420230895456,1.6,-0.1035195,Seldom,2,All Participants
R_1FamhcMZmUEqLBA,0,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Atheist,Non-religious,0.43070420230895456,0.2,-1.335835465,Never,1,All Participants
R_1fd3icWDo4KVZp9,2,Man,Catholic,NA,Seldom,Somewhat important,A few times a month,NA,NA,NA,Yes,NA,1,Catholic,Christian,0.43070420230895456,0,-1.511880603,A few times a month,3,All Christian
R_1FDjntzfHuXKVyW,0.066666667,Woman,Protestant,I believe in God and consider myself spiritual more than belonging to any particular type of religion.,Never,Very important,A few times a week,Yes,No,Yes,Yes,N/A,0,Protestant,Christian,-0.518668697,1.8,0.072525638,A few times a week,5,All Christian
R_1feLIsro8VJo0ST,0.4545454545454545,Woman,"Evangelical or ""born again""",NA,Once a week,Very important,Several times a day,Yes,No,Yes,Yes,NA,0,"Evangelical or ""born again""",Christian,-0.518668697,0,-1.511880603,Several times a day,7,Evangelical Christian
R_1FeMwXsAmzkThwb,0.631578947,Something else (Please feel free to say more below.),"Pagan, Wiccan, or other New Age faiths",NA,A few times a year,Not too important,Seldom,NA,NA,NA,NA,NA,1,"Pagan, Wiccan, or other New Age faiths",New Age / Spiritual,0.43070420230895456,1.4,-0.279564638,Seldom,2,All Participants
R_1FEQFaRkg4b1Mzb,0.045454545,Man,Catholic,NA,A few times a year,Very important,Once a week,No,No,No,No,NA,-1,Catholic,Christian,-1.468041596,0,-1.511880603,Once a week,4,All Christian
R_1ff1T6FaITRIpZq,0.095238095,Woman,Agnostic,NA,Seldom,Not too important,Never,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,0.8,-0.807700052,Never,1,All Participants
R_1ffjya2mSjxr1Ni,0.31818181818181823,Woman,"Catholic,Pagan, Wiccan, or other New Age faiths,Spiritual but not religious",No,Seldom,Not too important,Never,NA,NA,Yes,No,No,2,More than one religion/spirituality,More than one religion/spirituality,1.3800771015453797,2,0.24857077567475053,Never,1,All Participants
R_1ffwB10giw3Jg5D,0.3571428571428571,Woman,Spiritual but not religious,NA,Seldom,Not too important,A few times a month,NA,NA,NA,NA,NA,1,Spiritual but not religious,New Age / Spiritual,0.43070420230895456,2,0.24857077567475053,A few times a month,3,All Participants
R_1FFy8xPlrHIKfkV,1.7222222222222223,Woman,Spiritual but not religious,NA,Never,Not at all important,Several times a day,NA,NA,NA,NA,NA,2,Spiritual but not religious,New Age / Spiritual,1.3800771015453797,1.2,-0.455609776,Several times a day,7,All Participants
R_1FK84YGuZjsDYKD,1.6363636363636362,Man,NA,no,A few times a year,Very important,A few times a week,NA,NA,NA,NA,NA,-1,NA,Other,-1.468041596,0.6666666666666666,-0.925063477,A few times a week,5,All Participants
R_1FKgUNflj4Gz0Pu,1.0555555555555558,Man,Protestant,NA,A few times a year,Somewhat important,A few times a week,No,No,Yes,Yes,NA,2,Protestant,Christian,1.3800771015453797,0.4,-1.159790327,A few times a week,5,All Christian
R_1FkVpaiiogaVSgM,0,Woman,Nothing in particular,NA,Never,Not too important,Never,NA,NA,NA,NA,NA,1,Nothing in particular,Non-religious,0.43070420230895456,1.3333333333333333,-0.338246351,Never,1,All Participants
R_1FLMp2pxvBTsvOJ,3.3157894736842106,Woman,Some other kind of Christianity (Please describe below.),I am a saint.,More than once a week,Very important,Several times a day,Yes,NA,Yes,Yes,We are followers of Christ Jesus. We want souls to be saved and are willing vessels for the Lord.,0,Some other kind of Christianity (Please describe below.),Christian,-0.518668697,2,0.24857077567475053,Several times a day,7,All Christian
R_1FPA40gdzSKP2Ie,0.8571428571428571,Woman,Protestant,no,Never,Somewhat important,Once a day,NA,NA,NA,NA,no,-1,Protestant,Christian,-1.468041596,1.8,0.072525638,Once a day,6,All Christian
R_1FQjrhUrhe4YF1q,0.3333333333333333,Woman,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,2,0.24857077567475053,Never,1,All Participants
R_1FRi9HoxU0YFvnc,0.5238095238095238,Something else (Please feel free to say more below.),"Pagan, Wiccan, or other New Age faiths,Spiritual but not religious",NA,Never,Very important,A few times a month,NA,NA,NA,NA,I grew up Christian but de-converted and became a witch,2,More than one religion/spirituality,More than one religion/spirituality,1.3800771015453797,1.8,0.072525638,A few times a month,3,All Participants
R_1FS6EW9y0qIbtWo,0,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Agnostic,Non-religious,1.3800771015453797,1.8,0.072525638,Never,1,All Participants
R_1Fu0mfWx23WuCjJ,0.090909091,Woman,Protestant,NA,Once a week,Very important,A few times a week,Yes,No,No,No,NA,0,Protestant,Christian,-0.518668697,2,0.24857077567475053,A few times a week,5,All Christian
R_1Fy0bLeA8EGJ2MW,0,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Atheist,Non-religious,0.43070420230895456,0.6,-0.98374519,Never,1,All Participants
R_1fZqhxnU4fmOdqu,0,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,2.4,0.6006610514434747,Never,1,All Participants
R_1g0ycpvDF2s0AAz,2,Woman,Catholic,NA,Once a week,Somewhat important,A few times a week,NA,Yes,Yes,Yes,NA,1,Catholic,Christian,0.43070420230895456,1.6,-0.1035195,A few times a week,5,All Christian
R_1g5XcH6kpL5XL92,0.7368421052631579,Woman,Spiritual but not religious,"I believe in God, but not religion. I think religion has been generally harmful to humanity especially in recent days.",Never,Not at all important,Several times a day,NA,NA,NA,NA,NA,0,Spiritual but not religious,New Age / Spiritual,-0.518668697,4,2.009022154518372,Several times a day,7,All Participants
R_1g6gYuTukibL2s8,1.1,Woman,"Christian, no specific denomination",NA,Once or twice a month,Somewhat important,A few times a week,Yes,NA,Yes,Yes,NA,1,"Christian, no specific denomination",Christian,0.43070420230895456,3,1.1287964650965612,A few times a week,5,All Christian
R_1g7sT6IANkMWipa,0.045454545,Man,Agnostic,NA,A few times a year,Not too important,Once a day,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,0.4,-1.159790327,Once a day,6,All Participants
R_1gBfgCbPOof4J3m,1.0909090909090908,Woman,"Evangelical or ""born again"",Christian, no specific denomination",Everyone needs Jesus,A few times a year,Somewhat important,Several times a day,Yes,No,Yes,Yes,"The question should be ""How faithful are you?""  Asking if you're religious will make most spiritual Christians say no as Jesus was against the ""religious"" jewish leaders as they revered tradition more than their relationship with God.",1,"Evangelical or ""born again""",Christian,0.43070420230895456,1.2,-0.455609776,Several times a day,7,Evangelical Christian
R_1gbHFME1EMltfKB,0,Man,Catholic,NA,Once a week,Somewhat important,A few times a week,No,No,No,Yes,NA,0,Catholic,Christian,-0.518668697,0,-1.511880603,A few times a week,5,All Christian
R_1GCybpbVb6KPeHQ,0.823529412,Man,Buddhist,NA,Never,Somewhat important,A few times a month,NA,NA,NA,NA,NA,1,Buddhist,Other World Religion,0.43070420230895456,2,0.24857077567475053,A few times a month,3,All Participants
R_1gHg7ZOPlVfWNKf,0.1818181818181818,Man,Catholic,NA,A few times a year,Very important,A few times a month,Yes,NA,NA,Yes,NA,0,Catholic,Christian,-0.518668697,0.4,-1.159790327,A few times a month,3,All Christian
R_1gj3zJe7gYnpfuj,0.35,Woman,"Evangelical or ""born again"",Christian, no specific denomination",no,A few times a year,Somewhat important,A few times a week,Yes,Yes,NA,No,no,0,"Evangelical or ""born again""",Christian,-0.518668697,0,-1.511880603,A few times a week,5,Evangelical Christian
R_1GJGnvt6gh2EgTj,0.6818181818181819,Woman,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Agnostic,Non-religious,1.3800771015453797,3.8,1.8329770166340096,Never,1,All Participants
R_1gjpZPKTjXalWlD,0.090909091,Woman,"Christian, no specific denomination",NA,Seldom,Somewhat important,Once a day,NA,NA,NA,NA,NA,1,"Christian, no specific denomination",Christian,0.43070420230895456,1.8,0.072525638,Once a day,6,All Christian
R_1gLAlOxDY9R1G0B,0.875,Woman,Spiritual but not religious,"I was raised Christian, then had a period of not being very religious, then went through a spiritual awakening so I now consider myself spiritual rather than religious",Seldom,Somewhat important,A few times a month,NA,NA,NA,NA,NA,1,Spiritual but not religious,New Age / Spiritual,0.43070420230895456,1.8,0.072525638,A few times a month,3,All Participants
R_1gMUeMVFYqdgpgt,0,Woman,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,1.8,0.072525638,Never,1,All Participants
R_1gN4dvU0aUmDKXC,0.045454545454545456,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,1,-0.631654914,Never,1,All Participants
R_1GN7PomwJ9FTJfQ,0.045454545,Woman,Atheist,I was raised Christian but the way I was treated as a girl in the church turned me away from it. The men were very controlling even when I was a child,Never,Not at all important,Never,NA,NA,NA,NA,"My ""esp"" which I think is different than what you usually hear is that I know when people will be back in my life soon. I cannot make this happen and it is not in my control. My friends and family say I conjure people up because it happens so often. I start talking about someone we haven't seen or heard from in a while and within a day or two they are showing up or contacting us. It's very strange",2,Atheist,Non-religious,1.3800771015453797,1,-0.631654914,Never,1,All Participants
R_1gnJWQyf5Za8G2I,0.22222222222222218,Woman,Protestant,NA,A few times a year,Not too important,A few times a month,Yes,No,Yes,Yes,NA,1,Protestant,Christian,0.43070420230895456,2.6,0.7767061893278371,A few times a month,3,All Christian
R_1gOdQyy691SeDF4,0,Man,Nothing in particular,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Nothing in particular,Non-religious,-0.518668697,0,-1.511880603,Never,1,All Participants
R_1GOlRZrx3DJhRsN,0.13636363636363638,Woman,Jewish,no,Never,Not at all important,Seldom,NA,NA,NA,NA,no,0,Jewish,Other World Religion,-0.518668697,3,1.1287964650965612,Seldom,2,All Participants
R_1gOysZ0eHdMtSWE,2.6,Man,Protestant,NA,Once a week,Very important,Several times a day,Yes,Yes,Yes,Yes,NA,2,Protestant,Christian,1.3800771015453797,0,-1.511880603,Several times a day,7,All Christian
R_1GUm6DTIXeHcpbU,0.8095238095238096,Woman,"Evangelical or ""born again""","God has absolutely astounded me with His goodness in my life, both before and after I was saved. It has given a whole new meaning to the words ""amazing grace."" My heart overflows with gratitude for Him every second of every day. Thank you for asking.   :)",Once a week,Very important,Several times a day,Yes,Yes,Yes,Yes,"No, thanks.",0,"Evangelical or ""born again""",Christian,-0.518668697,1,-0.631654914,Several times a day,7,Evangelical Christian
R_1gumFWB9fFndA8V,0,Woman,Spiritual but not religious,nothing to add,Never,Not at all important,Several times a day,NA,NA,NA,NA,can't think of anything,0,Spiritual but not religious,New Age / Spiritual,-0.518668697,1.6,-0.1035195,Several times a day,7,All Participants
R_1gv9gT5poEpAhoT,0,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,1,-0.631654914,Never,1,All Participants
R_1GvlEE1PcmTvpvC,0.4,Man,Atheist,NA,Never,Not at all important,Seldom,NA,NA,NA,NA,I should have mentioned in the Optional Sleep Section that I have been diagnosed with Temporal Lobe Epilepsy in the past and has been dormant. I have been known to get seizures while asleep.,2,Atheist,Non-religious,1.3800771015453797,4,2.009022154518372,Seldom,2,All Participants
